20180724;was;mil;4;5;10.0243;11.0413;+112;-132
20180724;ari;chc;5;1;8.9275;10.1412;+144;-168
20180724;sea;sfo;3;4;10.1544;10.2283;-133;+113
20180724;nyy;tam;4;0;10.4637;8.55667;-194;+167
20180722;sea;chw;8;2;10.6778;9.32111;-210;+180
20180722;oak;sfo;6;5;9.06111;9.26;-132;+112
20180722;lad;mil;11;2;10.59;9.455;-130;+110
20180722;laa;hou;14;5;9.0125;10.7767;+113;-133
20180722;pit;cin;9;2;10.2887;10.09;+100;-120
20180722;tex;cle;5;0;9.87444;11.4478;+147;-172
20180722;was;atl;6;2;11.8057;8.435;-200;+170
20180722;tor;bal;5;4;10.0356;8.59111;-205;+175
20180722;bos;det;9;1;10.225;7.25444;-350;+275
20180722;mia;tam;4;6;8.86;9.78111;+144;-168
20180722;phi;sdg;2;10;11.1925;9.70143;-210;+180
